Ordinal,Function,Ordinal_in_Function
2314,?DoVerb@COleControlSite@@UAEJJPAUtagMSG@@@Z @ 2549 NONAME,False
2315,?DoVerb@XOleObject@CDocObjectServer@@UAGJJPAUtagMSG@@PAUIOleClientSite@@JPAUHWND__@@PBUtagRECT@@@Z @ 2550 NONAME,False
2316,?DoVerb@XOleObject@COleControl@@UAGJJPAUtagMSG@@PAUIOleClientSite@@JPAUHWND__@@PBUtagRECT@@@Z @ 2551 NONAME,False
2317,?DoVerb@XOleObject@COleServerDoc@@UAGJJPAUtagMSG@@PAUIOleClientSite@@JPAUHWND__@@PBUtagRECT@@@Z @ 2552 NONAME,False
2318,?DoVerb@XOleObject@COleServerItem@@UAGJJPAUtagMSG@@PAUIOleClientSite@@JPAUHWND__@@PBUtagRECT@@@Z @ 2553 NONAME,False
2319,?DoWaitCursor@CWinApp@@UAEXH@Z @ 2554 NONAME,False
2320,?DoZoom@CPreviewView@@IAEXIVCPoint@@@Z @ 2555 NONAME,False
2321,?DPtoHIMETRIC@CDC@@QBEXPAUtagSIZE@@@Z @ 2556 NONAME,False
2322,?DPtoLP@CDC@@QBEXPAUtagSIZE@@@Z @ 2557 NONAME,False
2323,?DragAcceptFiles@CWnd@@QAEXH@Z @ 2558 NONAME,False
2324,?DragEnter@XDropTarget@COleDropTarget@@UAGJPAUIDataObject@@KU_POINTL@@PAK@Z @ 2559 NONAME,False
2325,?Dragging@CDragListBox@@UAEIVCPoint@@@Z @ 2560 NONAME,False
2326,?DragLeave@XDropTarget@COleDropTarget@@UAGJXZ @ 2561 NONAME,False
2327,?DragOver@XDropTarget@COleDropTarget@@UAGJKU_POINTL@@PAK@Z @ 2562 NONAME,False
2328,?Draw@COleClientItem@@QAEHPAVCDC@@PBUtagRECT@@W4tagDVASPECT@@@Z @ 2563 NONAME,False
2329,?Draw@CRectTracker@@QBEXPAVCDC@@@Z @ 2564 NONAME,False
2330,?Draw@XViewObject@COleControl@@UAGJKJPAXPAUtagDVTARGETDEVICE@@PAUHDC__@@2PBU_RECTL@@3P6GHK@ZK@Z @ 2565 NONAME,False
2331,?Draw3dRect@CDC@@QAEXHHHHKK@Z @ 2566 NONAME,False
2332,?Draw3dRect@CDC@@QAEXPBUtagRECT@@KK@Z @ 2567 NONAME,False
2333,?DrawAllSplitBars@CSplitterWnd@@MAEXPAVCDC@@HH@Z @ 2568 NONAME,False
2334,?DrawBorders@CControlBar@@QAEXPAVCDC@@AAVCRect@@@Z @ 2569 NONAME,False
2335,?DrawContent@COleControl@@IAEXPAVCDC@@AAVCRect@@@Z @ 2570 NONAME,False
2336,?DrawDragRect@CDC@@QAEXPBUtagRECT@@UtagSIZE@@01PAVCBrush@@2@Z @ 2571 NONAME,False
2337,?DrawFocusRect@CDockContext@@QAEXH@Z @ 2572 NONAME,False
2338,?DrawInsert@CDragListBox@@UAEXH@Z @ 2573 NONAME,False
2339,?DrawItem@CBitmapButton@@MAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2574 NONAME,False
2340,?DrawItem@CButton@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2575 NONAME,False
2341,?DrawItem@CCheckListBox@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2576 NONAME,False
2342,?DrawItem@CColorButton@@MAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2577 NONAME,False
2343,?DrawItem@CComboBox@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2578 NONAME,False
2344,?DrawItem@CFontComboBox@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2579 NONAME,False
2345,?DrawItem@CHeaderCtrl@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2580 NONAME,False
2346,?DrawItem@CListBox@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2581 NONAME,False
2347,?DrawItem@CListCtrl@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2582 NONAME,False
2348,?DrawItem@CListView@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2583 NONAME,False
2349,?DrawItem@CMenu@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2584 NONAME,False
2350,?DrawItem@CStatusBar@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2585 NONAME,False
2351,?DrawItem@CStatusBarCtrl@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2586 NONAME,False
2352,?DrawItem@CTabCtrl@@UAEXPAUtagDRAWITEMSTRUCT@@@Z @ 2587 NONAME,False
2353,?DrawMetafile@COleControl@@IAEXPAVCDC@@AAVCRect@@@Z @ 2588 NONAME,False
2354,?DrawSingle@CDragListBox@@QAEXH@Z @ 2589 NONAME,False
2355,?DrawTextA@CDC@@UAEHPBDHPAUtagRECT@@I@Z @ 2590 NONAME,False
2356,?DrawTextA@CMetaFileDC@@UAEHPBDHPAUtagRECT@@I@Z @ 2591 NONAME,False
2357,?DrawTextA@CPreviewDC@@UAEHPBDHPAUtagRECT@@I@Z @ 2592 NONAME,False
2358,?DrawTrackerRect@CRectTracker@@UAEXPBUtagRECT@@PAVCWnd@@PAVCDC@@1@Z @ 2593 NONAME,False
2359,?Drop@XDropTarget@COleDropTarget@@UAGJPAUIDataObject@@KU_POINTL@@PAK@Z @ 2594 NONAME,False
2360,?Dropped@CDragListBox@@UAEXHVCPoint@@@Z @ 2595 NONAME,False
2361,?Dump@CObject@@UBEXAAVCDumpContext@@@Z @ 2596 NONAME,False
2362,?DUnadvise@XDataObject@COleControl@@UAGJK@Z @ 2597 NONAME,False
2363,?DUnadvise@XDataObject@COleDataSource@@UAGJK@Z @ 2598 NONAME,False
2364,?DUnadvise@XDataObject@COleServerDoc@@UAGJK@Z @ 2599 NONAME,False
2365,?DUnadvise@XDataObject@COleServerItem@@UAGJK@Z @ 2600 NONAME,False
2366,?Duplicate@CFile@@UBEPAV1@XZ @ 2601 NONAME,False
2367,?Duplicate@CInternetFile@@UBEPAVCFile@@XZ @ 2602 NONAME,False
2368,?Duplicate@CMemFile@@UBEPAVCFile@@XZ @ 2603 NONAME,False
2369,?Duplicate@COleStreamFile@@UBEPAVCFile@@XZ @ 2604 NONAME,False
2370,?Duplicate@CSocketFile@@UBEPAVCFile@@XZ @ 2605 NONAME,False
2371,?Duplicate@CStdioFile@@UBEPAVCFile@@XZ @ 2606 NONAME,False
2372,?dwStyleDefault@CEditView@@2KB @ 2607 NONAME DATA,False
2373,?Edit@CDaoRecordset@@UAEXXZ @ 2608 NONAME,False
2374,?Edit@CRecordset@@UAEXXZ @ 2609 NONAME,False
2375,?EditProperty@XPropertyPage@COlePropertyPage@@UAGJJ@Z @ 2610 NONAME,False
2376,?EditStreamCallBack@CRichEditView@@SGKKPAEJPAJ@Z @ 2611 NONAME,False
2377,?Empty@CDBException@@QAEXXZ @ 2612 NONAME,False
2378,?Empty@COleDataSource@@QAEXXZ @ 2613 NONAME,False
2379,?Empty@CString@@QAEXXZ @ 2614 NONAME,False
2380,?Enable@CCheckListBox@@QAEXHH@Z @ 2615 NONAME,False
2381,?Enable@CCmdUI@@UAEXH@Z @ 2616 NONAME,False
2382,?Enable@COleCmdUI@@UAEXH@Z @ 2617 NONAME,False
2383,?Enable@CStatusCmdUI@@UAEXH@Z @ 2618 NONAME,False
2384,?Enable@CTestCmdUI@@UAEXH@Z @ 2619 NONAME,False
2385,?Enable@CToolCmdUI@@UAEXH@Z @ 2620 NONAME,False
2386,?Enable3dControls@CWinApp@@IAEHXZ @ 2621 NONAME,False
2387,?EnableAggregation@CCmdTarget@@QAEXXZ @ 2622 NONAME,False
2388,?EnableAutomation@CCmdTarget@@QAEXXZ @ 2623 NONAME,False
2389,?EnableBookmarks@CRecordset@@IAEXXZ @ 2624 NONAME,False
2390,?EnableConnections@CCmdTarget@@QAEXXZ @ 2625 NONAME,False
2391,?EnableDocking@CControlBar@@QAEXK@Z @ 2626 NONAME,False
2392,?EnableDocking@CFrameWnd@@QAEXK@Z @ 2627 NONAME,False
2393,?EnableDSC@COleControlSite@@UAEXXZ @ 2628 NONAME,False
2394,?EnableModeless@CWinApp@@QAEXH@Z @ 2629 NONAME,False
2395,?EnableModeless@XOleInPlaceActiveObject@COleControl@@UAGJH@Z @ 2630 NONAME,False
2396,?EnableModeless@XOleInPlaceActiveObject@COleServerDoc@@UAGJH@Z @ 2631 NONAME,False
2397,?EnableModeless@XOleInPlaceFrame@COleFrameHook@@UAGJH@Z @ 2632 NONAME,False
2398,?EnableModeless@XOleIPFrame@COleControlContainer@@UAGJH@Z @ 2633 NONAME,False
2399,?EnableScrollBarCtrl@CWnd@@QAEXHH@Z @ 2634 NONAME,False
2400,?EnableShellOpen@CWinApp@@IAEXXZ @ 2635 NONAME,False
2401,?EnableSimpleFrame@COleControl@@QAEXXZ @ 2636 NONAME,False
2402,?EnableStackedTabs@CPropertySheet@@QAEXH@Z @ 2637 NONAME,False
2403,?EnableStatusCallback@CInternetSession@@QAEHH@Z @ 2638 NONAME,False
2404,?EnableToolTips@CWnd@@QAEHH@Z @ 2639 NONAME,False
2405,?EnableTypeLib@CCmdTarget@@QAEXXZ @ 2640 NONAME,False
2406,?EnableWindow@COleControlSite@@UAEHH@Z @ 2641 NONAME,False
2407,?EnableWindow@CWnd@@QAEHH@Z @ 2642 NONAME,False
2408,?EndBusyState@COleMessageFilter@@UAEXXZ @ 2643 NONAME,False
2409,?EndDeferErrors@COleLinkingDoc@@QAEJJ@Z @ 2644 NONAME,False
2410,?EndDialog@CDialog@@QAEXH@Z @ 2645 NONAME,False
2411,?EndDialog@CPropertySheet@@QAEXH@Z @ 2646 NONAME,False
2412,?EndDrag@CDockContext@@QAEXXZ @ 2647 NONAME,False
2413,?EndModalLoop@CWnd@@UAEXH@Z @ 2648 NONAME,False
2414,?EndModalState@CFrameWnd@@UAEXXZ @ 2649 NONAME,False
2415,?EndModalState@CWnd@@UAEXXZ @ 2650 NONAME,False
2416,?EndResize@CDockContext@@QAEXXZ @ 2651 NONAME,False
2417,?EndWaitCursor@CCmdTarget@@QAEXXZ @ 2652 NONAME,False
2418,?EnsureClipboardObject@COleDataObject@@QAEXXZ @ 2653 NONAME,False
2419,?EnumAdvise@XOleObject@CDocObjectServer@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2654 NONAME,False
2420,?EnumAdvise@XOleObject@COleControl@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2655 NONAME,False
2421,?EnumAdvise@XOleObject@COleServerDoc@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2656 NONAME,False
2422,?EnumAdvise@XOleObject@COleServerItem@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2657 NONAME,False
2423,?EnumCache@XOleCache@COleControl@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2658 NONAME,False
2424,?EnumChildProc@COlePropertyPage@@KGHPAUHWND__@@J@Z @ 2659 NONAME,False
2425,?EnumConnectionPoints@COleConnPtContainer@@UAGJPAPAUIEnumConnectionPoints@@@Z @ 2660 NONAME,False
2426,?EnumConnections@XConnPt@CConnectionPoint@@UAGJPAPAUIEnumConnections@@@Z @ 2661 NONAME,False
2427,?EnumControls@COlePropertyPage@@KGHPAUHWND__@@J@Z @ 2662 NONAME,False
2428,?EnumDAdvise@XDataObject@COleControl@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2663 NONAME,False
2429,?EnumDAdvise@XDataObject@COleDataSource@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2664 NONAME,False
2430,?EnumDAdvise@XDataObject@COleServerDoc@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2665 NONAME,False
2431,?EnumDAdvise@XDataObject@COleServerItem@@UAGJPAPAUIEnumSTATDATA@@@Z @ 2666 NONAME,False
2432,?EnumFontFamiliesCallBack@CFontPropPage@@KGHPAUtagENUMLOGFONTA@@PAUtagNEWTEXTMETRICA@@HJ@Z @ 2667 NONAME,False
2433,?EnumFontFamiliesCallBack2@CFontPropPage@@KGHPAUtagENUMLOGFONTA@@PAUtagNEWTEXTMETRICA@@HJ@Z @ 2668 NONAME,False
2434,?EnumFormatEtc@XDataObject@COleControl@@UAGJKPAPAUIEnumFORMATETC@@@Z @ 2669 NONAME,False
2435,?EnumFormatEtc@XDataObject@COleDataSource@@UAGJKPAPAUIEnumFORMATETC@@@Z @ 2670 NONAME,False
2436,?EnumFormatEtc@XDataObject@COleServerDoc@@UAGJKPAPAUIEnumFORMATETC@@@Z @ 2671 NONAME,False
2437,?EnumFormatEtc@XDataObject@COleServerItem@@UAGJKPAPAUIEnumFORMATETC@@@Z @ 2672 NONAME,False
2438,?EnumObjects@XOleContainer@COleControlContainer@@UAGJKPAPAUIEnumUnknown@@@Z @ 2673 NONAME,False
2439,?EnumObjects@XOleItemContainer@COleLinkingDoc@@UAGJKPAPAUIEnumUnknown@@@Z @ 2674 NONAME,False
2440,?EnumOleVerbs@CCmdTarget@@QAEHPAPAUIEnumOLEVERB@@@Z @ 2675 NONAME,False
2441,?EnumVerbs@XOleObject@CDocObjectServer@@UAGJPAPAUIEnumOLEVERB@@@Z @ 2676 NONAME,False
2442,?EnumVerbs@XOleObject@COleControl@@UAGJPAPAUIEnumOLEVERB@@@Z @ 2677 NONAME,False
2443,?EnumVerbs@XOleObject@COleServerDoc@@UAGJPAPAUIEnumOLEVERB@@@Z @ 2678 NONAME,False
2444,?EnumVerbs@XOleObject@COleServerItem@@UAGJPAPAUIEnumOLEVERB@@@Z @ 2679 NONAME,False
2445,?EnumViews@XOleDocument@CDocObjectServer@@UAGJPAPAUIEnumOleDocumentViews@@PAPAUIOleDocumentView@@@Z @ 2680 NONAME,False
2446,?EraseNonClient@CControlBar@@QAEXXZ @ 2681 NONAME,False
2447,?ErrnoToException@CFileException@@SGHH@Z @ 2682 NONAME,False
2448,?ErrorDlg@CHttpFile@@QAEKPAVCWnd@@KKPAPAX@Z @ 2683 NONAME,False
2449,?Escape@CDC@@UAEHHHPBDPAX@Z @ 2684 NONAME,False
2450,?Escape@CMetaFileDC@@UAEHHHPBDPAX@Z @ 2685 NONAME,False
2451,?Escape@CPreviewDC@@UAEHHHPBDPAX@Z @ 2686 NONAME,False
2452,?eventMap@COleControl@@1UAFX_EVENTMAP@@B @ 2687 NONAME DATA,False
2453,?eventsinkMap@CCmdTarget@@1UAFX_EVENTSINKMAP@@B @ 2688 NONAME DATA,False
2454,?ExchangeBlobProp@CArchivePropExchange@@UAEHPBDPAPAXPAX@Z @ 2689 NONAME,False
2455,?ExchangeBlobProp@CAsyncPropExchange@@UAEHPBDPAPAXPAX@Z @ 2690 NONAME,False
2456,?ExchangeBlobProp@CPropbagPropExchange@@UAEHPBDPAPAXPAX@Z @ 2691 NONAME,False
2457,?ExchangeBlobProp@CPropsetPropExchange@@UAEHPBDPAPAXPAX@Z @ 2692 NONAME,False
2458,?ExchangeBlobProp@CResetPropExchange@@UAEHPBDPAPAXPAX@Z @ 2693 NONAME,False
2459,?ExchangeExtent@COleControl@@QAEHPAVCPropExchange@@@Z @ 2694 NONAME,False
2460,?ExchangeFontProp@CArchivePropExchange@@UAEHPBDAAVCFontHolder@@PBUtagFONTDESC@@PAUIFontDisp@@@Z @ 2695 NONAME,False
2461,?ExchangeFontProp@CAsyncPropExchange@@UAEHPBDAAVCFontHolder@@PBUtagFONTDESC@@PAUIFontDisp@@@Z @ 2696 NONAME,False
2462,?ExchangeFontProp@CPropbagPropExchange@@UAEHPBDAAVCFontHolder@@PBUtagFONTDESC@@PAUIFontDisp@@@Z @ 2697 NONAME,False
2463,?ExchangeFontProp@CPropsetPropExchange@@UAEHPBDAAVCFontHolder@@PBUtagFONTDESC@@PAUIFontDisp@@@Z @ 2698 NONAME,False
2464,?ExchangeFontProp@CResetPropExchange@@UAEHPBDAAVCFontHolder@@PBUtagFONTDESC@@PAUIFontDisp@@@Z @ 2699 NONAME,False
2465,?ExchangePersistentProp@CArchivePropExchange@@UAEHPBDPAPAUIUnknown@@ABU_GUID@@PAU2@@Z @ 2700 NONAME,False
2466,?ExchangePersistentProp@CAsyncPropExchange@@UAEHPBDPAPAUIUnknown@@ABU_GUID@@PAU2@@Z @ 2701 NONAME,False
2467,?ExchangePersistentProp@CPropbagPropExchange@@UAEHPBDPAPAUIUnknown@@ABU_GUID@@PAU2@@Z @ 2702 NONAME,False
2468,?ExchangePersistentProp@CPropsetPropExchange@@UAEHPBDPAPAUIUnknown@@ABU_GUID@@PAU2@@Z @ 2703 NONAME,False
2469,?ExchangePersistentProp@CResetPropExchange@@UAEHPBDPAPAUIUnknown@@ABU_GUID@@PAU2@@Z @ 2704 NONAME,False
2470,?ExchangeProp@CArchivePropExchange@@UAEHPBDGPAXPBX@Z @ 2705 NONAME,False
2471,?ExchangeProp@CAsyncPropExchange@@UAEHPBDGPAXPBX@Z @ 2706 NONAME,False
2472,?ExchangeProp@CPropbagPropExchange@@UAEHPBDGPAXPBX@Z @ 2707 NONAME,False
2473,?ExchangeProp@CPropsetPropExchange@@UAEHPBDGPAXPBX@Z @ 2708 NONAME,False
2474,?ExchangeProp@CResetPropExchange@@UAEHPBDGPAXPBX@Z @ 2709 NONAME,False
2475,?ExchangeStockProps@COleControl@@QAEXPAVCPropExchange@@@Z @ 2710 NONAME,False
2476,?ExchangeVersion@CAsyncPropExchange@@UAEHAAKKH@Z @ 2711 NONAME,False
2477,?ExchangeVersion@CPropExchange@@UAEHAAKKH@Z @ 2712 NONAME,False
2478,?ExcludeClipRect@CDC@@QAEHHHHH@Z @ 2713 NONAME,False
2479,?ExcludeClipRect@CDC@@QAEHPBUtagRECT@@@Z @ 2714 NONAME,False
2480,?Exec@XOleCommandTarget@CDocObjectServer@@UAGJPBU_GUID@@KKPAUtagVARIANT@@1@Z @ 2715 NONAME,False
2481,?Execute@CDaoDatabase@@QAEXPBDH@Z @ 2716 NONAME,False
2482,?Execute@CDaoQueryDef@@UAEXH@Z @ 2717 NONAME,False
2483,?ExecuteDlgInit@CWnd@@QAEHPAX@Z @ 2718 NONAME,False
2484,?ExecuteDlgInit@CWnd@@QAEHPBD@Z @ 2719 NONAME,False
2485,?ExecuteSetPosUpdate@CRecordset@@IAEXXZ @ 2720 NONAME,False
2486,?ExecuteSQL@CDatabase@@QAEXPBD@Z @ 2721 NONAME,False
2487,?ExecuteUpdateSQL@CRecordset@@IAEXXZ @ 2722 NONAME,False
2488,?ExitHelpMode@CFrameWnd@@UAEXXZ @ 2723 NONAME,False
2489,?ExitInstance@COleControlModule@@UAEHXZ @ 2724 NONAME,False
2490,?ExitInstance@CWinApp@@UAEHXZ @ 2725 NONAME,False
2491,?ExitInstance@CWinThread@@UAEHXZ @ 2726 NONAME,False
2492,?ExternalAddRef@CCmdTarget@@QAEKXZ @ 2727 NONAME,False
2493,?ExternalDisconnect@CCmdTarget@@QAEXXZ @ 2728 NONAME,False
2494,?ExternalQueryInterface@CCmdTarget@@QAEKPBXPAPAX@Z @ 2729 NONAME,False
2495,?ExternalRelease@CCmdTarget@@QAEKXZ @ 2730 NONAME,False
2496,?ExtTextOutA@CDC@@UAEHHHIPBUtagRECT@@PBDIPAH@Z @ 2731 NONAME,False
2497,?ExtTextOutA@CMetaFileDC@@UAEHHHIPBUtagRECT@@PBDIPAH@Z @ 2732 NONAME,False
2498,?ExtTextOutA@CPreviewDC@@UAEHHHIPBUtagRECT@@PBDIPAH@Z @ 2733 NONAME,False
2499,?factory@CColorPropPage@@1VCColorPropPageFactory@1@A @ 2734 NONAME DATA,False
2500,?factory@CFontPropPage@@1VCFontPropPageFactory@1@A @ 2735 NONAME DATA,False
2501,?factory@CPicturePropPage@@1VCPicturePropPageFactory@1@A @ 2736 NONAME DATA,False
2502,?Fail@CDataExchange@@QAEXXZ @ 2737 NONAME,False
2503,?FailedToDo@XNotifyDBEvents@COleControlSite@@UAGJKKQAUtagDBNOTIFYREASON@@@Z @ 2738 NONAME,False
2504,?FetchData@CRecordset@@QAEFGJPAK@Z @ 2739 NONAME,False
2505,?FillBuffer@CArchive@@QAEXI@Z @ 2740 NONAME,False
2506,?FillCache@CDaoRecordset@@QAEXPAJPAVCOleVariant@@@Z @ 2741 NONAME,False
2507,?FillDatabaseInfo@CDaoWorkspace@@IAEXPAUDAODatabase@@AAUCDaoDatabaseInfo@@K@Z @ 2742 NONAME,False
2508,?FillErrorInfo@CDaoException@@IAEXXZ @ 2743 NONAME,False
2509,?FillFacenameList@CFontPropPage@@IAEXXZ @ 2744 NONAME,False
2510,?FillInLogFont@CFontDialog@@QAEKABU_charformat@@@Z @ 2745 NONAME,False
2511,?FillInToolInfo@CToolTipCtrl@@QBEXAAUtagTOOLINFOA@@PAVCWnd@@I@Z @ 2746 NONAME,False
2512,?FillOutsideRect@CScrollView@@QAEXPAVCDC@@PAVCBrush@@@Z @ 2747 NONAME,False
2513,?FillParameterInfo@CDaoQueryDef@@IAEXPAUDAOParameter@@AAUCDaoParameterInfo@@K@Z @ 2748 NONAME,False
2514,?FillPropnameList@CStockPropPage@@IAEXABU_GUID@@HAAVCComboBox@@@Z @ 2749 NONAME,False
2515,?FillQueryDefInfo@CDaoDatabase@@IAEXPAU_DAOQueryDef@@AAUCDaoQueryDefInfo@@K@Z @ 2750 NONAME,False
2516,?FillRelationInfo@CDaoDatabase@@IAEXPAU_DAORelation@@AAUCDaoRelationInfo@@K@Z @ 2751 NONAME,False
2517,?FillSizeList@CFontPropPage@@IAEXXZ @ 2752 NONAME,False
2518,?FillSolidRect@CDC@@QAEXHHHHK@Z @ 2753 NONAME,False
2519,?FillSolidRect@CDC@@QAEXPBUtagRECT@@K@Z @ 2754 NONAME,False
2520,?FillSysColors@CColorPropPage@@IAEXXZ @ 2755 NONAME,False
2521,?FillTableDefInfo@CDaoDatabase@@IAEXPAU_DAOTableDef@@AAUCDaoTableDefInfo@@K@Z @ 2756 NONAME,False
2522,?FillVariant@CDaoFieldExchange@@SGXPAXKPAPAVCOleVariant@@@Z @ 2757 NONAME,False
2523,?FillWorkspaceInfo@CDaoWorkspace@@IAEXPAUDAOWorkspace@@AAUCDaoWorkspaceInfo@@K@Z @ 2758 NONAME,False
2524,?FilterToolTipMessage@CWnd@@QAEXPAUtagMSG@@@Z @ 2759 NONAME,False
2525,?Find@CDaoRecordset@@UAEHJPBD@Z @ 2760 NONAME,False
2526,?Find@CObList@@QBEPAU__POSITION@@PAVCObject@@PAU2@@Z @ 2761 NONAME,False
2527,?Find@CPtrList@@QBEPAU__POSITION@@PAXPAU2@@Z @ 2762 NONAME,False
2528,?Find@CString@@QBEHD@Z @ 2763 NONAME,False
2529,?Find@CString@@QBEHPBD@Z @ 2764 NONAME,False
2530,?Find@CStringList@@QBEPAU__POSITION@@PBDPAU2@@Z @ 2765 NONAME,False
2531,?FindAndSelect@CRichEditView@@QAEJKAAU_findtextexa@@@Z @ 2766 NONAME,False
2532,?FindBar@CDockBar@@QAEHPAVCControlBar@@H@Z @ 2767 NONAME,False
2533,?FindConnectionPoint@COleConnPtContainer@@UAGJABU_GUID@@PAPAUIConnectionPoint@@@Z @ 2768 NONAME,False
2534,?FindDlgItem@@YAPAVCWnd@@PAV1@K@Z=_AfxBinaryCompatibleStubFunction @ 2769 NONAME,False
2535,?FindFile@CFileFind@@UAEHPBDK@Z @ 2770 NONAME,False
2536,?FindFile@CFtpFileFind@@UAEHPBDK@Z @ 2771 NONAME,False
2537,?FindFile@CGopherFileFind@@UAEHAAVCGopherLocator@@PBDK@Z @ 2772 NONAME,False
2538,?FindFile@CGopherFileFind@@UAEHPBDK@Z @ 2773 NONAME,False
2539,?FindFirst@CDaoRecordset@@QAEHPBD@Z @ 2774 NONAME,False
2540,?FindIndex@CObList@@QBEPAU__POSITION@@H@Z @ 2775 NONAME,False
2541,?FindIndex@CPtrList@@QBEPAU__POSITION@@H@Z @ 2776 NONAME,False
2542,?FindIndex@CStringList@@QBEPAU__POSITION@@H@Z @ 2777 NONAME,False
2543,?FindItem@COleControlContainer@@UBEPAVCOleControlSite@@I@Z @ 2778 NONAME,False
2544,?FindLast@CDaoRecordset@@QAEHPBD@Z @ 2779 NONAME,False
2545,?FindNext@CDaoRecordset@@QAEHPBD@Z @ 2780 NONAME,False
2546,?FindNextFileA@CFileFind@@UAEHXZ @ 2781 NONAME,False
2547,?FindNextFileA@CFtpFileFind@@UAEHXZ @ 2782 NONAME,False
2548,?FindNextFileA@CGopherFileFind@@UAEHXZ @ 2783 NONAME,False
2549,?FindOneOf@CString@@QBEHPBD@Z @ 2784 NONAME,False
2550,?FindPageRect@CPreviewView@@IAEHAAVCPoint@@AAI@Z @ 2785 NONAME,False
2551,?FindPrev@CDaoRecordset@@QAEHPBD@Z @ 2786 NONAME,False
2552,?FindSQLToken@CRecordset@@SGPBDPBD0@Z @ 2787 NONAME,False
2553,?FindTextA@CEditView@@QAEHPBDHH@Z @ 2788 NONAME,False
2554,?FindTextA@CRichEditView@@QAEHPAV_AFX_RICHEDIT_STATE@@@Z @ 2789 NONAME,False
2555,?FindTextA@CRichEditView@@QAEHPBDHH@Z @ 2790 NONAME,False
2556,?FindTextSimple@CRichEditView@@QAEHPAV_AFX_RICHEDIT_STATE@@@Z @ 2791 NONAME,False
2557,?FindTextSimple@CRichEditView@@QAEHPBDHH@Z @ 2792 NONAME,False
2558,?FinishCreate@COleClientItem@@MAEHJ@Z @ 2793 NONAME,False
2559,?FireError@COleControl@@QAEXJPBDI@Z @ 2794 NONAME,False
2560,?FireEvent@COleControl@@QAAXJPAEZZ @ 2795 NONAME,False
2561,?FireEvent@XNotifyDBEvents@COleControlSite@@QAEJKKQAUtagDBNOTIFYREASON@@W4DSCSTATE@@@Z @ 2796 NONAME,False
2562,?FireEventV@COleControl@@IAEXJPAEPAD@Z @ 2797 NONAME,False
2563,?Fixup@CDaoRecordset@@IAEXXZ @ 2798 NONAME,False
2564,?Fixups@CRecordset@@QAEXXZ @ 2799 NONAME,False
2565,?FloatControlBar@CFrameWnd@@QAEXPAVCControlBar@@VCPoint@@K@Z @ 2800 NONAME,False
2566,?Flush@CArchive@@QAEXXZ @ 2801 NONAME,False
2567,?Flush@CDumpContext@@QAEXXZ @ 2802 NONAME,False
2568,?Flush@CFile@@UAEXXZ @ 2803 NONAME,False
2569,?Flush@CInternetFile@@UAEXXZ @ 2804 NONAME,False
2570,?Flush@CMemFile@@UAEXXZ @ 2805 NONAME,False
2571,?Flush@COleStreamFile@@UAEXXZ @ 2806 NONAME,False
2572,?Flush@CSocketFile@@UAEXXZ @ 2807 NONAME,False
2573,?Flush@CStdioFile@@UAEXXZ @ 2808 NONAME,False
2574,?FlushClipboard@COleDataSource@@SGXXZ @ 2809 NONAME,False
2575,?FlushResultSet@CRecordset@@QBEHXZ @ 2810 NONAME,False
2576,?Format@COleCurrency@@QBE?AVCString@@KK@Z @ 2811 NONAME,False
2577,?Format@COleDateTime@@QBE?AVCString@@I@Z @ 2812 NONAME,False
2578,?Format@COleDateTime@@QBE?AVCString@@KK@Z @ 2813 NONAME,False
2579,?Format@COleDateTime@@QBE?AVCString@@PBD@Z @ 2814 NONAME,False
2580,?Format@COleDateTimeSpan@@QBE?AVCString@@I@Z @ 2815 NONAME,False
2581,?Format@COleDateTimeSpan@@QBE?AVCString@@PBD@Z @ 2816 NONAME,False
2582,?Format@CString@@QAAXIZZ @ 2817 NONAME,False
2583,?Format@CString@@QAAXPBDZZ @ 2818 NONAME,False
2584,?Format@CTime@@QBE?AVCString@@I@Z @ 2819 NONAME,False
2585,?Format@CTime@@QBE?AVCString@@PBD@Z @ 2820 NONAME,False
2586,?Format@CTimeSpan@@QBE?AVCString@@I@Z @ 2821 NONAME,False
2587,?Format@CTimeSpan@@QBE?AVCString@@PBD@Z @ 2822 NONAME,False
